metric_name,value,session_id,chunk_index,is_final,audio_data_size
first_chunk_latency_ms,873.1400966644287,eed4b56c-ffb8-4be4-bbbb-5acf7ecbc1ab,,,
progressive_chunk_playback_arrival_ms,1789403116691.612,eed4b56c-ffb8-4be4-bbbb-5acf7ecbc1ab,17,False,19200
progressive_chunk_audio_duration_ms,800.0,eed4b56c-ffb8-4be4-bbbb-5acf7ecbc1ab,17,,
progressive_chunk_playback_arrival_ms,1789403117381.8071,eed4b56c-ffb8-4be4-bbbb-5acf7ecbc1ab,18,False,19200
progressive_chunk_audio_duration_ms,800.0,eed4b56c-ffb8-4be4-bbbb-5acf7ecbc1ab,18,,
progressive_chunk_playback_arrival_ms,1789403118231.2417,eed4b56c-ffb8-4be4-bbbb-5acf7ecbc1ab,19,False,19200
progressive_chunk_audio_duration_ms,800.0,eed4b56c-ffb8-4be4-bbbb-5acf7ecbc1ab,19,,
progressive_chunk_playback_arrival_ms,1789403119081.3083,eed4b56c-ffb8-4be4-bbbb-5acf7ecbc1ab,20,False,19200
progressive_chunk_audio_duration_ms,800.0,eed4b56c-ffb8-4be4-bbbb-5acf7ecbc1ab,20,,
progressive_chunk_playback_arrival_ms,1789403119771.2178,eed4b56c-ffb8-4be4-bbbb-5acf7ecbc1ab,21,False,19200
progressive_chunk_audio_duration_ms,800.0,eed4b56c-ffb8-4be4-bbbb-5acf7ecbc1ab,21,,
progressive_chunk_playback_arrival_ms,1789403120621.1824,eed4b56c-ffb8-4be4-bbbb-5acf7ecbc1ab,22,False,19200
progressive_chunk_audio_duration_ms,800.0,eed4b56c-ffb8-4be4-bbbb-5acf7ecbc1ab,22,,
progressive_chunk_playback_arrival_ms,1789403121301.081,eed4b56c-ffb8-4be4-bbbb-5acf7ecbc1ab,23,False,17280
progressive_chunk_audio_duration_ms,720.0,eed4b56c-ffb8-4be4-bbbb-5acf7ecbc1ab,23,,
ttfa_generation_start_ms,1789403128630.4165,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,,,
ttfa_talker_thread_start_ms,1789403128631.9304,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,,,
ttfa_first_decode_step_ms,1789403128791.657,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,,,
ttfa_first_chunk_emit_ms,1789403129330.834,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,,,
ttfa_first_decode_complete_ms,1789403129498.2964,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,0,,
progressive_chunk_emit_ms,1789403129499.3008,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,0,,
ttfa_first_playback_write_ms,1789403129546.97,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,0,,
progressive_chunk_emit_ms,1789403130068.2014,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,1,,
progressive_chunk_playback_arrival_ms,1789403130417.862,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,0,False,18645
progressive_chunk_audio_duration_ms,776.875,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,0,,
progressive_chunk_emit_ms,1789403130557.243,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,2,,
first_chunk_latency_ms,868.8843250274658,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,,,
progressive_chunk_playback_arrival_ms,1789403131267.048,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,1,False,19200
progressive_chunk_audio_duration_ms,800.0,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,1,,
progressive_chunk_playback_arrival_ms,1789403131956.9153,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,2,False,17280
progressive_chunk_audio_duration_ms,720.0,5e86bd8d-3d15-4d2f-89bd-43192c2a2ab2,2,,
