run_index,seg1_prefill_ms,seg1a_dispatch_overhead_ms,seg1b_prompt_encode_ms,seg2_talker_to_first_chunk_ms,seg3_first_decode_ms,seg4_consumer_cushion_ms,residual_post_ms,first_chunk_latency_ms,measured_t0_to_post_ms,chunks,median_decode_chunk_ms,n_decode_samples,consumer_chunks_held,first_emit_path,first_emit_frames,independent_ttfa_bracket_ms,bracket_slack_ms,median_inter_emit_ms,median_chunk_audio_ms,producer_ratio,producer_rate_P,segment_sum_to_post_ms,reconcile_error_pct,total_audio_ms,generation_wall_ms,is_warmup,chunk_size,utterance,precision,compile
-1,78.563232421875,1.0048828125,77.558349609375,591.823486328125,52.166015625,0.50439453125,0.0,722.5527763366699,722.552734375,2,39.560450008139014,2,1,threshold,15,722.7377999806777,0.18506560567766428,,,,,722.552734375,0.0,2296.875,1320.2886581420898,True,15,short,auto,auto
0,76.380615234375,0.504150390625,75.87646484375,605.42822265625,47.247314453125,0.504150390625,0.0,729.0561199188232,729.05615234375,2,36.23710002284497,2,1,threshold,15,729.2760000564158,0.21984771266579628,,,,,729.05615234375,0.0,2296.875,1321.3064670562744,False,15,short,auto,auto
1,78.99267578125,0.5068359375,78.48583984375,599.47216796875,48.781982421875,0.50390625,0.0,727.2467613220215,727.246826171875,3,42.46040002908558,3,1,threshold,15,727.4882999481633,0.24147377628833055,353.56591796875,1188.4375,0.2975048481462004,3.3612897612632455,727.246826171875,0.0,2456.875,1440.9101009368896,False,15,short,auto,auto
2,82.29638671875,1.27294921875,81.0234375,618.138671875,45.818603515625,1.002197265625,0.0,746.253490447998,746.253662109375,2,36.2738500116393,2,1,threshold,15,746.8538999091834,0.600237799808383,,,,,746.253662109375,0.0,2216.875,1319.5157051086426,False,15,short,auto,auto
3,77.4873046875,0.503173828125,76.984130859375,591.309814453125,46.8740234375,0.0,0.0,715.6710624694824,715.671142578125,2,36.75315005239099,2,1,threshold,15,715.8789000241086,0.2077574459835887,,,,,715.671142578125,0.0,2216.875,1275.050401687622,False,15,short,auto,auto
4,79.60009765625,1.023681640625,78.576416015625,617.727783203125,54.79833984375,0.0,0.0,752.1262168884277,752.126220703125,2,40.66144995158538,2,1,threshold,15,752.4765999987721,0.3503792956471443,,,,,752.126220703125,0.0,2296.875,1364.2210960388184,False,15,short,auto,auto
5,80.888427734375,1.001953125,79.886474609375,626.51318359375,59.791015625,0.505126953125,0.0,767.1928405761719,767.192626953125,2,43.49369998089969,2,1,threshold,15,767.3025999683887,0.10997301526367664,,,,,767.192626953125,0.0,2216.875,1327.744483947754,False,15,short,auto,auto
6,75.947509765625,1.0048828125,74.942626953125,601.520263671875,60.08251953125,0.50341796875,0.0,737.5502586364746,737.55029296875,3,52.519200020469725,3,1,threshold,15,737.6908999867737,0.14060701802372932,391.1629638671875,1188.4375,0.3291405428280305,3.038215807168066,737.55029296875,0.0,2616.875,1526.4291763305664,False,15,short,auto,auto
7,78.116455078125,1.00390625,77.112548828125,601.495361328125,59.1435546875,1.00341796875,0.0,738.755464553833,738.75537109375,2,42.46064997278154,2,1,threshold,15,739.3123999936506,0.5570288999006152,,,,,738.75537109375,0.0,2376.875,1381.1490535736084,False,15,short,auto,auto
8,76.135986328125,0.503173828125,75.6328125,608.8369140625,52.755126953125,0.0,0.0,737.7281188964844,737.72802734375,2,40.69774993695319,2,1,threshold,15,737.8281999845058,0.10017264075577259,,,,,737.72802734375,0.0,2216.875,1307.0919513702393,False,15,short,auto,auto
9,78.515869140625,1.507080078125,77.0087890625,601.6005859375,49.349853515625,0.0,0.0,729.4661998748779,729.46630859375,3,49.065600032918155,3,1,threshold,15,729.4917999533936,0.025491359643638134,375.7191162109375,1188.4375,0.3161454567118065,3.1631009675131443,729.46630859375,0.0,2536.875,1485.0094318389893,False,15,short,auto,auto
