metric_name,value,session_id,chunk_index,is_final,audio_data_size
ttfa_first_chunk_emit_ms,1789403468097.4395,5a0e78f8-8484-4f7f-9ccc-554e21ecef84,,,
ttfa_first_decode_complete_ms,1789403468233.3167,5a0e78f8-8484-4f7f-9ccc-554e21ecef84,0,,
progressive_chunk_emit_ms,1789403468234.3193,5a0e78f8-8484-4f7f-9ccc-554e21ecef84,0,,
ttfa_first_playback_write_ms,1789403468253.4805,5a0e78f8-8484-4f7f-9ccc-554e21ecef84,0,,
progressive_chunk_emit_ms,1789403468625.883,5a0e78f8-8484-4f7f-9ccc-554e21ecef84,1,,
first_chunk_latency_ms,1742.5110340118408,5a0e78f8-8484-4f7f-9ccc-554e21ecef84,,,
progressive_chunk_playback_arrival_ms,1789403470318.5854,5a0e78f8-8484-4f7f-9ccc-554e21ecef84,0,False,47445
progressive_chunk_audio_duration_ms,1976.875,5a0e78f8-8484-4f7f-9ccc-554e21ecef84,0,,
progressive_chunk_playback_arrival_ms,1789403470838.282,5a0e78f8-8484-4f7f-9ccc-554e21ecef84,1,False,13440
progressive_chunk_audio_duration_ms,560.0,5a0e78f8-8484-4f7f-9ccc-554e21ecef84,1,,
