metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_emit_ms,1789403162817.298,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,11,,
progressive_chunk_playback_arrival_ms,1789403163263.6558,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,7,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,7,,
progressive_chunk_emit_ms,1789403163406.2026,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,12,,
progressive_chunk_emit_ms,1789403164075.7893,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,13,,
progressive_chunk_playback_arrival_ms,1789403164113.671,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,8,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,8,,
progressive_chunk_emit_ms,1789403164620.354,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,14,,
progressive_chunk_playback_arrival_ms,1789403164803.0146,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,9,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,9,,
progressive_chunk_emit_ms,1789403165164.7454,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,15,,
progressive_chunk_playback_arrival_ms,1789403165652.4036,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,10,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,10,,
progressive_chunk_emit_ms,1789403165670.4893,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,16,,
progressive_chunk_emit_ms,1789403166163.334,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,17,,
progressive_chunk_playback_arrival_ms,1789403166503.726,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,11,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,11,,
progressive_chunk_emit_ms,1789403166672.2996,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,18,,
progressive_chunk_emit_ms,1789403167162.353,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,19,,
progressive_chunk_playback_arrival_ms,1789403167192.5217,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,12,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,12,,
progressive_chunk_emit_ms,1789403167667.0947,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,20,,
progressive_chunk_playback_arrival_ms,1789403168042.533,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,13,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,13,,
progressive_chunk_emit_ms,1789403168160.7207,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,21,,
progressive_chunk_emit_ms,1789403168675.7104,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,22,,
progressive_chunk_emit_ms,1789403168878.6748,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,23,,
first_chunk_latency_ms,704.8935890197754,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,,,
progressive_chunk_playback_arrival_ms,1789403168898.4531,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,14,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,14,,
progressive_chunk_playback_arrival_ms,1789403169583.013,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,15,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,15,,
progressive_chunk_playback_arrival_ms,1789403170433.1592,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,16,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,16,,
progressive_chunk_playback_arrival_ms,1789403171282.5566,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,17,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,17,,
progressive_chunk_playback_arrival_ms,1789403171963.767,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,18,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,18,,
progressive_chunk_playback_arrival_ms,1789403172822.4956,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,19,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,19,,
progressive_chunk_playback_arrival_ms,1789403173672.5002,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,20,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,20,,
progressive_chunk_playback_arrival_ms,1789403174352.551,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,21,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,21,,
progressive_chunk_playback_arrival_ms,1789403175213.7144,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,22,False,19200
progressive_chunk_audio_duration_ms,800.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,22,,
progressive_chunk_playback_arrival_ms,1789403175553.2434,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,23,False,5760
progressive_chunk_audio_duration_ms,240.0,5c8f6c58-3500-4042-b7fb-eb5da379e5a2,23,,
ttfa_generation_start_ms,1789403181960.792,9b8fa951-d5de-4cda-b870-7e42c67994c2,,,
ttfa_talker_thread_start_ms,1789403181963.8079,9b8fa951-d5de-4cda-b870-7e42c67994c2,,,
ttfa_first_decode_step_ms,1789403182151.7317,9b8fa951-d5de-4cda-b870-7e42c67994c2,,,
ttfa_first_chunk_emit_ms,1789403182704.7493,9b8fa951-d5de-4cda-b870-7e42c67994c2,,,
ttfa_first_decode_complete_ms,1789403182823.943,9b8fa951-d5de-4cda-b870-7e42c67994c2,0,,
progressive_chunk_emit_ms,1789403182823.943,9b8fa951-d5de-4cda-b870-7e42c67994c2,0,,
ttfa_first_playback_write_ms,1789403182843.5364,9b8fa951-d5de-4cda-b870-7e42c67994c2,0,,
progressive_chunk_emit_ms,1789403183526.8013,9b8fa951-d5de-4cda-b870-7e42c67994c2,1,,
progressive_chunk_playback_arrival_ms,1789403183718.0684,9b8fa951-d5de-4cda-b870-7e42c67994c2,0,False,18645
progressive_chunk_audio_duration_ms,776.875,9b8fa951-d5de-4cda-b870-7e42c67994c2,0,,
progressive_chunk_emit_ms,1789403184172.8357,9b8fa951-d5de-4cda-b870-7e42c67994c2,2,,
first_chunk_latency_ms,863.1510734558105,9b8fa951-d5de-4cda-b870-7e42c67994c2,,,
progressive_chunk_playback_arrival_ms,1789403184567.6958,9b8fa951-d5de-4cda-b870-7e42c67994c2,1,False,19200
progressive_chunk_audio_duration_ms,800.0,9b8fa951-d5de-4cda-b870-7e42c67994c2,1,,
progressive_chunk_playback_arrival_ms,1789403185257.7397,9b8fa951-d5de-4cda-b870-7e42c67994c2,2,False,19200
progressive_chunk_audio_duration_ms,800.0,9b8fa951-d5de-4cda-b870-7e42c67994c2,2,,
