run_index,seg1_prefill_ms,seg1a_dispatch_overhead_ms,seg1b_prompt_encode_ms,seg2_talker_to_first_chunk_ms,seg3_first_decode_ms,seg4_consumer_cushion_ms,residual_post_ms,first_chunk_latency_ms,measured_t0_to_post_ms,chunks,median_decode_chunk_ms,n_decode_samples,consumer_chunks_held,first_emit_path,first_emit_frames,independent_ttfa_bracket_ms,bracket_slack_ms,median_inter_emit_ms,median_chunk_audio_ms,producer_ratio,producer_rate_P,segment_sum_to_post_ms,reconcile_error_pct,total_audio_ms,generation_wall_ms,is_warmup,chunk_size,utterance,precision,compile
-1,79.124755859375,0.5029296875,78.621826171875,608.653076171875,54.464111328125,1.001953125,0.0,742.2418594360352,742.241943359375,17,36.46959993056953,17,1,threshold,15,742.7460999460891,0.5041565867140889,669.176513671875,1200.0,0.5576470947265625,1.7932488296928033,742.241943359375,0.0,19496.875,11008.583784103394,True,15,long,auto,auto
0,77.22265625,0.505126953125,76.717529296875,590.466796875,66.519775390625,0.0,0.0,734.2092990875244,734.209228515625,16,37.11184998974204,16,1,threshold,15,734.4558000331745,0.24657151754945517,659.88720703125,1200.0,0.549906005859375,1.8184925957250329,734.209228515625,0.0,18696.875,10426.053762435913,False,15,long,auto,auto
1,79.003173828125,1.505126953125,77.498046875,613.456298828125,46.908203125,1.0048828125,0.0,739.3674850463867,739.36767578125,17,31.190200010314584,17,1,threshold,15,740.1470000622794,0.7793242810294032,652.705322265625,1200.0,0.5439211018880208,1.8385019381099026,739.36767578125,0.0,19656.875,10865.49973487854,False,15,long,auto,auto
2,77.96044921875,0.5068359375,77.45361328125,601.13134765625,46.653076171875,0.0,0.0,725.7447242736816,725.744873046875,17,31.79520007688552,17,1,threshold,15,725.8041000459343,0.059226999059319496,652.5809326171875,1200.0,0.5438174438476563,1.8388523783362447,725.744873046875,0.0,19816.875,10861.870527267456,False,15,long,auto,auto
3,78.46044921875,0.5029296875,77.95751953125,617.151123046875,46.327880859375,1.00244140625,0.0,741.9395446777344,741.939453125,17,30.91049997601658,17,1,threshold,15,742.7528999978676,0.8134468728676438,662.2869873046875,1200.0,0.5519058227539062,1.8119033334531391,741.939453125,0.0,20136.875,11245.652675628662,False,15,long,auto,auto
4,78.140869140625,1.004150390625,77.13671875,602.744873046875,62.29638671875,1.001953125,0.0,743.1821823120117,743.18212890625,18,37.75294998195022,18,1,threshold,15,743.8644000794739,0.6822711732238531,654.085693359375,1200.0,0.5450714111328125,1.83462199553214,743.18212890625,0.0,20696.875,11570.504188537598,False,15,long,auto,auto
5,77.719482421875,1.5078125,76.211669921875,613.333251953125,66.74072265625,1.003173828125,0.0,757.7934265136719,757.79345703125,16,37.56535000866279,16,1,threshold,15,758.3906999789178,0.5972429476678371,659.913330078125,1200.0,0.5499277750651042,1.8184206096548101,757.79345703125,0.0,18616.875,10475.745916366577,False,15,long,auto,auto
6,83.368408203125,0.50341796875,82.864990234375,608.4296875,50.34033203125,0.0,0.0,742.1383857727051,742.138427734375,16,36.112850008066744,16,1,threshold,15,742.077499977313,-0.06092775706201792,658.79443359375,1200.0,0.548995361328125,1.821509015268924,742.138427734375,0.0,19176.875,10625.299453735352,False,15,long,auto,auto
7,78.200439453125,0.505126953125,77.6953125,599.91064453125,62.020751953125,0.0,0.0,740.1318550109863,740.1318359375,16,39.23689998919144,16,1,threshold,15,740.5839000130072,0.4520640755072236,652.6474609375,1200.0,0.5438728841145833,1.8386649329428963,740.1318359375,0.0,19176.875,10563.309669494629,False,15,long,auto,auto
8,79.568359375,0.50439453125,79.06396484375,601.164794921875,44.73876953125,0.0,0.0,725.4719734191895,725.471923828125,17,31.07530006673187,17,1,threshold,15,725.7399000227451,0.26797619462013245,654.1649169921875,1200.0,0.5451374308268229,1.8343998108573765,725.471923828125,0.0,19816.875,10968.1875705719,False,15,long,auto,auto
9,80.550537109375,1.0029296875,79.547607421875,612.08544921875,48.878173828125,0.0,0.0,741.5139675140381,741.51416015625,17,31.60440002102405,17,1,threshold,15,741.5373000549152,0.023139898665249348,666.2750244140625,1200.0,0.5552291870117188,1.801058055650979,741.51416015625,0.0,19816.875,11107.454776763916,False,15,long,auto,auto
