metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_emit_ms,1789403218056.066,3bb27bca-079f-4a90-9ef6-3e589281fecc,5,,
progressive_chunk_emit_ms,1789403218564.383,3bb27bca-079f-4a90-9ef6-3e589281fecc,6,,
progressive_chunk_playback_arrival_ms,1789403218886.296,3bb27bca-079f-4a90-9ef6-3e589281fecc,3,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,3,,
progressive_chunk_emit_ms,1789403219103.4778,3bb27bca-079f-4a90-9ef6-3e589281fecc,7,,
progressive_chunk_playback_arrival_ms,1789403219736.1326,3bb27bca-079f-4a90-9ef6-3e589281fecc,4,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,4,,
progressive_chunk_emit_ms,1789403219759.538,3bb27bca-079f-4a90-9ef6-3e589281fecc,8,,
progressive_chunk_playback_arrival_ms,1789403220416.9595,3bb27bca-079f-4a90-9ef6-3e589281fecc,5,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,5,,
progressive_chunk_emit_ms,1789403220445.9817,3bb27bca-079f-4a90-9ef6-3e589281fecc,9,,
progressive_chunk_emit_ms,1789403221139.5303,3bb27bca-079f-4a90-9ef6-3e589281fecc,10,,
progressive_chunk_playback_arrival_ms,1789403221276.3315,3bb27bca-079f-4a90-9ef6-3e589281fecc,6,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,6,,
progressive_chunk_emit_ms,1789403221861.0771,3bb27bca-079f-4a90-9ef6-3e589281fecc,11,,
progressive_chunk_playback_arrival_ms,1789403222126.7085,3bb27bca-079f-4a90-9ef6-3e589281fecc,7,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,7,,
progressive_chunk_emit_ms,1789403222520.806,3bb27bca-079f-4a90-9ef6-3e589281fecc,12,,
progressive_chunk_playback_arrival_ms,1789403222986.9236,3bb27bca-079f-4a90-9ef6-3e589281fecc,8,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,8,,
progressive_chunk_emit_ms,1789403223245.4873,3bb27bca-079f-4a90-9ef6-3e589281fecc,13,,
progressive_chunk_playback_arrival_ms,1789403223666.0972,3bb27bca-079f-4a90-9ef6-3e589281fecc,9,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,9,,
progressive_chunk_emit_ms,1789403224005.8083,3bb27bca-079f-4a90-9ef6-3e589281fecc,14,,
progressive_chunk_playback_arrival_ms,1789403224516.6787,3bb27bca-079f-4a90-9ef6-3e589281fecc,10,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,10,,
progressive_chunk_emit_ms,1789403224706.2383,3bb27bca-079f-4a90-9ef6-3e589281fecc,15,,
progressive_chunk_emit_ms,1789403225258.2104,3bb27bca-079f-4a90-9ef6-3e589281fecc,16,,
progressive_chunk_playback_arrival_ms,1789403225366.9546,3bb27bca-079f-4a90-9ef6-3e589281fecc,11,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,11,,
progressive_chunk_emit_ms,1789403225801.9014,3bb27bca-079f-4a90-9ef6-3e589281fecc,17,,
progressive_chunk_playback_arrival_ms,1789403226057.004,3bb27bca-079f-4a90-9ef6-3e589281fecc,12,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,12,,
progressive_chunk_emit_ms,1789403226340.7986,3bb27bca-079f-4a90-9ef6-3e589281fecc,18,,
progressive_chunk_emit_ms,1789403226881.7578,3bb27bca-079f-4a90-9ef6-3e589281fecc,19,,
progressive_chunk_playback_arrival_ms,1789403226906.9397,3bb27bca-079f-4a90-9ef6-3e589281fecc,13,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,13,,
progressive_chunk_emit_ms,1789403227422.5986,3bb27bca-079f-4a90-9ef6-3e589281fecc,20,,
progressive_chunk_playback_arrival_ms,1789403227757.0242,3bb27bca-079f-4a90-9ef6-3e589281fecc,14,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,14,,
progressive_chunk_emit_ms,1789403227954.804,3bb27bca-079f-4a90-9ef6-3e589281fecc,21,,
progressive_chunk_playback_arrival_ms,1789403228446.756,3bb27bca-079f-4a90-9ef6-3e589281fecc,15,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,15,,
progressive_chunk_emit_ms,1789403228493.0076,3bb27bca-079f-4a90-9ef6-3e589281fecc,22,,
progressive_chunk_emit_ms,1789403229039.6482,3bb27bca-079f-4a90-9ef6-3e589281fecc,23,,
progressive_chunk_playback_arrival_ms,1789403229296.865,3bb27bca-079f-4a90-9ef6-3e589281fecc,16,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,16,,
progressive_chunk_emit_ms,1789403229577.1924,3bb27bca-079f-4a90-9ef6-3e589281fecc,24,,
first_chunk_latency_ms,743.3083057403564,3bb27bca-079f-4a90-9ef6-3e589281fecc,,,
progressive_chunk_playback_arrival_ms,1789403230146.8604,3bb27bca-079f-4a90-9ef6-3e589281fecc,17,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,17,,
progressive_chunk_playback_arrival_ms,1789403230836.0876,3bb27bca-079f-4a90-9ef6-3e589281fecc,18,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,18,,
progressive_chunk_playback_arrival_ms,1789403231686.6033,3bb27bca-079f-4a90-9ef6-3e589281fecc,19,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,19,,
progressive_chunk_playback_arrival_ms,1789403232536.2778,3bb27bca-079f-4a90-9ef6-3e589281fecc,20,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,20,,
progressive_chunk_playback_arrival_ms,1789403233226.9553,3bb27bca-079f-4a90-9ef6-3e589281fecc,21,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,21,,
progressive_chunk_playback_arrival_ms,1789403234076.7454,3bb27bca-079f-4a90-9ef6-3e589281fecc,22,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,22,,
progressive_chunk_playback_arrival_ms,1789403234926.2346,3bb27bca-079f-4a90-9ef6-3e589281fecc,23,False,19200
progressive_chunk_audio_duration_ms,800.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,23,,
progressive_chunk_playback_arrival_ms,1789403234927.2368,3bb27bca-079f-4a90-9ef6-3e589281fecc,24,False,1920
progressive_chunk_audio_duration_ms,80.0,3bb27bca-079f-4a90-9ef6-3e589281fecc,24,,
ttfa_generation_start_ms,1789403237534.9702,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,,,
ttfa_talker_thread_start_ms,1789403237537.4814,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,,,
ttfa_first_decode_step_ms,1789403237726.2349,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,,,
ttfa_first_chunk_emit_ms,1789403238398.986,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,,,
ttfa_first_decode_complete_ms,1789403238526.8718,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,0,,
progressive_chunk_emit_ms,1789403238527.3762,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,0,,
ttfa_first_playback_write_ms,1789403238547.0508,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,0,,
progressive_chunk_emit_ms,1789403239350.4487,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,1,,
progressive_chunk_playback_arrival_ms,1789403239420.4907,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,0,False,18645
progressive_chunk_audio_duration_ms,776.875,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,0,,
progressive_chunk_emit_ms,1789403240026.0657,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,2,,
progressive_chunk_playback_arrival_ms,1789403240270.562,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,1,False,19200
progressive_chunk_audio_duration_ms,800.0,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,1,,
progressive_chunk_emit_ms,1789403240351.7014,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,3,,
first_chunk_latency_ms,992.405891418457,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,,,
progressive_chunk_playback_arrival_ms,1789403240951.413,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,2,False,19200
progressive_chunk_audio_duration_ms,800.0,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,2,,
progressive_chunk_playback_arrival_ms,1789403241131.9832,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,3,False,1920
progressive_chunk_audio_duration_ms,80.0,ffdeb54c-a1cb-42bc-9c19-724bfcfeb4a5,3,,
